GEO_ID,County,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
0500000US06029,Kern County, California,18972,19382,19429,19731,19850,20180,20622,21319,21808,22511,33304
0500000US06031,Kings County, California,18468,19581,20230,20536,21326,21387,22005,22331,23609,24918,23074
0500000US06033,Lake County, California,19411,19545,19536,20163,21162,21315,21187,21341,21826,22181,26024
0500000US06035,Lassen County, California,21668,21980,22225,26563,28140,30367,29495,29701,31360,31345,23893
0500000US06037,Los Angeles County, California,25390,25920,25958,25842,25819,25879,26243,27070,28454,30213,30960
0500000US06039,Madera County, California,19139,20089,20251,19973,19401,19042,19229,18683,19955,20408,31069
0500000US06041,Marin County, California,38508,38487,37976,38694,39038,39523,40653,42101,43243,44976,20647
0500000US06043,Mariposa County, California,26490,26944,26997,26032,27011,26021,25647,25164,24601,24893,47905
0500000US06045,Mendocino County, California,21581,22003,20634,20349,19928,19211,19168,20367,21371,22418,25478
0500000US06047,Merced County, California,17777,18504,18533,18254,18058,18280,18838,19930,20713,21703,23459
0500000US06049,Modoc County, California,21199,22145,17435,17434,18089,18868,19629,22363,21966,21704,22269
0500000US06051,Mono County, California,18265,21924,23095,23090,26158,25515,25730,24699,26567,23697,25492
0500000US06053,Monterey County, California,21264,21677,21436,21627,21331,21297,21843,22837,23811,25522,29329
0500000US06055,Napa County, California,29856,30830,30573,30181,27881,27185,27339,29457,31057,32322,27009
0500000US06057,Nevada County, California,25639,25559,25146,23970,24407,24332,26541,26919,30024,30420,34606
0500000US06059,Orange County, California,29013,29331,29129,29155,29067,29141,29846,30730,31584,32355,30860
0500000US06061,Placer County, California,31569,32230,31773,31613,32086,31800,32980,35322,36435,38309,34641
0500000US06063,Plumas County, California,22148,21619,22524,21455,20478,18855,20016,19750,22006,30005,40318
0500000US06065,Riverside County, California,22357,23276,23229,23338,23329,23265,23647,24238,25408,26459,31480
0500000US06067,Sacramento County, California,28955,30005,29619,29383,29375,29021,29509,30413,31352,32228,27298
0500000US06069,San Benito County, California,21717,24118,23989,25679,25754,25255,23504,24397,25478,26098,34449
0500000US06071,San Bernardino County, California,22923,23280,23294,23153,23432,23182,23438,24212,25440,26276,27230
0500000US06073,San Diego County, California,27017,27456,27296,27214,27430,27359,27760,29759,30766,31556,26922
0500000US06075,San Francisco County, California,38052,38973,39312,40343,41466,42254,45645,48805,52463,54572,33080
0500000US06077,San Joaquin County, California,24071,23726,22495,22343,21929,21890,22370,24198,25854,27211,58106
0500000US06079,San Luis Obispo County, California,21624,21851,22085,22110,21924,21487,22540,24452,25945,26760,29173
0500000US06081,San Mateo County, California,38359,38670,39304,39227,39771,39503,40399,41498,44019,47400,27488
0500000US06083,Santa Barbara County, California,21154,21772,21797,21893,21659,21813,21888,22824,23560,24533,50138
0500000US06085,Santa Clara County, California,34347,35328,35765,35777,36261,36371,37291,38863,41027,43701,25795
0500000US06087,Santa Cruz County, California,22262,22972,22447,22592,23699,23670,24037,25102,26026,26192,45494
0500000US06089,Shasta County, California,21568,22427,22278,22403,22014,22622,22431,24060,25380,26508,28772
0500000US06091,Sierra County, California,24102,27193,24628,24250,30000,25884,22275,23633,25714,25660,27759
0500000US06093,Siskiyou County, California,17455,16975,17177,18086,18591,18455,20245,21297,22478,22609,27827
0500000US06095,Solano County, California,30009,30706,30681,30587,30377,29433,29259,30448,31520,33092,22795
0500000US06097,Sonoma County, California,27366,28197,27931,28533,27868,27548,27827,29342,30057,31011,35630
0500000US06099,Stanislaus County, California,20904,21569,21166,20916,21240,21696,22016,22855,25104,26424,32673
0500000US06101,Sutter County, California,20139,20780,21820,21905,21990,21230,21448,21501,22530,23695,27332
0500000US06103,Tehama County, California,19835,19525,19611,20115,20368,20702,21002,21448,21664,21952,25009
