state,county,House Price 2012,House Price 2013,House Price 2014,House Price 2015,House Price 2016,House Price 2017,House Price 2018,House Price 2019,House Price 2020,House Price 2021,House Price 2022,House Price 2023,House Price 2024,House Price 2025,Gender_2012,Gender_2013,Gender_2014,Gender_2015,Gender_2016,Gender_2017,Gender_2018,Gender_2019,Gender_2020,Gender_2021,Gender_2022,Gender_2023,Gender_2024,Gender_2025,Gender,2012_Ratio,2013_Ratio,2014_Ratio,2015_Ratio,2016_Ratio,2017_Ratio,2018_Ratio,2019_Ratio,2020_Ratio,2021_Ratio,2022_Ratio,2023_Ratio,2024_Ratio,2025_Ratio,Gender_2012_diff,Gender_2013_diff,Gender_2014_diff,Gender_2015_diff,Gender_2016_diff,Gender_2017_diff,Gender_2018_diff,Gender_2019_diff,Gender_2020_diff,Gender_2021_diff,Gender_2022_diff,Gender_2023_diff,Gender_2024_diff,Gender_2025_diff
AZ,Pinal County,67382,154380,85158,164238,93086,152758,146330,109791,190054,229384,291522,343780.6898,373864.1586,377299.509,35145,34388,35362,34662,33920,34101,35457,37147,34024,33940,33856,33772,33688,33604,male,1.917257078,4.489356752,2.40817827,4.73827246,2.74428066,4.479575379,4.126970697,2.955581877,5.585880555,6.758515027,8.610645085,10.17945901,11.0978437,11.22781541,0.28248684,0.260759567,0.303772411,0.289510126,0.28098467,0.266179877,0.273204163,0.270331386,0.220050553,0.214761344,0.209445888,0.204103991,0.198735455,0.193340079
AZ,Pinal County,67382,154380,85158,164238,93086,152758,146330,109791,190054,229384,291522,343780.6898,373864.1586,377299.509,25217,25421,24620,24627,24389,25024,25770,27105,26537,26651,26765,26879,26993,27107,female,2.672086291,6.072931828,3.458895207,6.669021805,3.816720653,6.104459719,5.67830811,4.050581074,7.161849493,8.606956587,10.89191108,12.789936,13.85041154,13.91889582,0.28248684,0.260759567,0.303772411,0.289510126,0.28098467,0.266179877,0.273204163,0.270331386,0.220050553,0.214761344,0.209445888,0.204103991,0.198735455,0.193340079
WI,Marathon County,138248,138248,138248,138248,126045,121621,189175,198022,193983,133525,183541,128592.854,153894.4018,153894.4018,30518,30653,26824,28433,29965,31198,31667,32307,36358,36793,37228,37663,38099,38534,total,4.530047841,4.510096891,5.153892037,4.862237541,4.206407475,3.898358869,5.973884485,6.129383725,5.335359481,3.629087055,4.930186956,3.414301941,4.039329163,3.993730259,0.285374121,0.272839993,0.478346991,0.45,0.427206017,0.435954556,0.455776239,0.458712775,0.25997524,0.269646113,0.278965129,0.287940639,0.296644355,0.305015688
WI,Marathon County,138248,138248,138248,138248,126045,121621,189175,198022,193983,133525,183541,128592.854,153894.4018,153894.4018,35697,35486,36854,37560,38293,40401,41437,42277,42004,42782,43561,44339,45118,45896,male,3.872818444,3.895846249,3.751234601,3.680724175,3.291593764,3.010346279,4.565364288,4.68391797,4.618203028,3.121055584,4.213424853,2.900219987,3.410931376,3.353111421,0.285374121,0.272839993,0.478346991,0.45,0.427206017,0.435954556,0.455776239,0.458712775,0.25997524,0.269646113,0.278965129,0.287940639,0.296644355,0.305015688
WI,Marathon County,138248,138248,138248,138248,126045,121621,189175,198022,193983,133525,183541,128592.854,153894.4018,153894.4018,25510,25804,19225,20658,21934,22788,22551,22884,31084,31246,31409,31572,31734,31897,female,5.419364955,5.357618974,7.191053316,6.692225772,5.746557855,5.337063367,8.388763248,8.653294879,6.2406061,4.273346988,5.843579866,4.073003104,4.849511622,4.824729655,0.285374121,0.272839993,0.478346991,0.45,0.427206017,0.435954556,0.455776239,0.458712775,0.25997524,0.269646113,0.278965129,0.287940639,0.296644355,0.305015688
KY,Kenton County,179545,120706,81500,108069,80320,158107,176543,182340,199479,262000,262000,242960.6026,240022.4879,239897.4243,31895,31773,31866,31488,32286,33989,35708,37451,30292,30579,30866,31153,31440,31727,total,5.629252234,3.79901174,2.557584887,3.43206936,2.487765595,4.651710848,4.944074157,4.868761849,6.585204014,8.567971484,8.488304283,7.798947215,7.63430305,7.561301866,0.269027064,0.286193773,0.26732111,0.272054824,0.264720039,0.246024781,0.23454384,0.236314171,0.342300985,0.340918336,0.33953418,0.33819854,0.336860626,0.335569645
KY,Kenton County,179545,120706,81500,108069,80320,158107,176543,182340,199479,262000,262000,242960.6026,240022.4879,239897.4243,37762,37838,36978,36772,37398,38740,40534,42270,38992,39332,39672,40012,40352,40692,male,4.754647529,3.190073471,2.204013197,2.938893723,2.147708434,4.081233867,4.355430009,4.313697658,5.115895568,6.661242754,6.604154063,6.072193407,5.94821788,5.895444419,0.269027064,0.286193773,0.26732111,0.272054824,0.264720039,0.246024781,0.23454384,0.236314171,0.342300985,0.340918336,0.33953418,0.33819854,0.336860626,0.335569645
KY,Kenton County,179545,120706,81500,108069,80320,158107,176543,182340,199479,262000,262000,242960.6026,240022.4879,239897.4243,27603,27009,27093,26768,27498,29209,31027,32281,25645,25923,26202,26480,26759,27037,female,6.504546607,4.469102892,3.008157089,4.037245965,2.920939705,5.412954911,5.689979695,5.6485239,7.778475336,10.10685492,9.999236699,9.175249343,8.969785414,8.872930588,0.269027064,0.286193773,0.26732111,0.272054824,0.264720039,0.246024781,0.23454384,0.236314171,0.342300985,0.340918336,0.33953418,0.33819854,0.336860626,0.335569645
IL,Peoria County,114682,115444,68952,231120,138031,100106,188901,177509,133475,143932,233834,212754.8534,212754.8534,212754.8534,29184,29801,29652,30153,30372,30908,31666,32279,34574,35083,35593,36103,36613,37122,total,3.929618969,3.873829737,2.325374342,7.664908964,4.54467931,3.238837841,5.965420325,5.499210013,3.860559958,4.102613802,6.569662574,5.892996521,5.810910152,5.731233592,0.419179283,0.403970148,0.407663205,0.396132205,0.36939213,0.36963037,0.374957144,0.381569966,0.422479665,0.420213826,0.417980624,0.415822115,0.413705475,0.411646756
IL,Peoria County,114682,115444,68952,231120,138031,100106,188901,177509,133475,143932,233834,212754.8534,212754.8534,212754.8534,38771,39394,39383,39454,39186,40040,40834,42485,44627,45177,45727,46277,46828,47378,male,2.957932475,2.93049703,1.750806185,5.85796117,3.522457,2.50014985,4.626071411,4.178156997,2.990902369,3.185957456,5.113696503,4.597421039,4.543325647,4.490583254,0.419179283,0.403970148,0.407663205,0.396132205,0.36939213,0.36963037,0.374957144,0.381569966,0.422479665,0.420213826,0.417980624,0.415822115,0.413705475,0.411646756
IL,Peoria County,114682,115444,68952,231120,138031,100106,188901,177509,133475,143932,233834,212754.8534,212754.8534,212754.8534,22519,23480,23328,23825,24711,25240,25523,26274,25773,26193,26614,27034,27455,27875,female,5.092677295,4.91669506,2.955761317,9.700734523,5.585811987,3.966164818,7.401206755,6.75607064,5.178869359,5.495055931,8.786127602,7.869899142,7.749220667,7.632461109,0.419179283,0.403970148,0.407663205,0.396132205,0.36939213,0.36963037,0.374957144,0.381569966,0.422479665,0.420213826,0.417980624,0.415822115,0.413705475,0.411646756
MS,Jasper County,75000,75000,235000,235000,235000,235000,235000,235000,235000,238500,161750,171110.8919,169212.4764,169212.4764,25271,26220,25965,25404,27307,28100,29132,30187,33932,34785,35639,36492,37346,38199,total,2.967828736,2.860411899,9.050645099,9.25051173,8.605851979,8.362989324,8.066730743,7.78480803,6.925615938,6.856403622,4.5385673,4.688997367,4.530939763,4.429761941,0.325994389,0.26157722,0.249030414,0.22513034,0.206670486,0.225453634,0.364639855,0.437200266,0.339906243,0.338920331,0.337997923,0.33710402,0.336266457,0.335452226
MS,Jasper County,75000,75000,235000,235000,235000,235000,235000,235000,235000,238500,161750,171110.8919,169212.4764,169212.4764,30295,30167,29394,28579,31422,31909,37596,40661,40317,41346,42376,43405,44435,45464,male,2.475656049,2.486160374,7.994828877,8.222820952,7.478836484,7.364693347,6.250664964,5.779493864,5.828806707,5.768393557,3.817019067,3.942193109,3.808089938,3.721900326,0.325994389,0.26157722,0.249030414,0.22513034,0.206670486,0.225453634,0.364639855,0.437200266,0.339906243,0.338920331,0.337997923,0.33710402,0.336266457,0.335452226
MS,Jasper County,75000,75000,235000,235000,235000,235000,235000,235000,235000,238500,161750,171110.8919,169212.4764,169212.4764,20419,22276,22074,22145,24928,24715,23887,22884,26613,27333,28053,28773,29493,30213,female,3.673049611,3.366852218,10.64600888,10.61187627,9.427150193,9.508395711,9.83798719,10.26918371,8.83027092,8.725716167,5.765871743,5.946925656,5.737377561,5.600651256,0.325994389,0.26157722,0.249030414,0.22513034,0.206670486,0.225453634,0.364639855,0.437200266,0.339906243,0.338920331,0.337997923,0.33710402,0.336266457,0.335452226
GA,Echols County,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,18796,21627,21126,22706,24208,26903,30214,30965,24786,25921,27056,28191,29326,30461,total,0.532028091,0.462384982,0.473350374,0.440412226,0.413086583,0.371705758,0.330972397,0.322945261,0.403453562,0.385787585,0.369603785,0.354723139,0.340994339,0.328288631,0.343757315,0.346930013,0.374587977,0.365446074,0.318777955,0.117341101,0.119193548,0.054168995,0.26803084,0.243970783,0.221381729,0.200159726,0.180184319,0.161400084
GA,Echols County,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,21361,25619,25484,25971,26382,28839,31000,32214,30739,31762,32785,33808,34831,35855,male,0.468142877,0.390335298,0.392403076,0.385044858,0.379046319,0.346752661,0.322580645,0.310424039,0.325319627,0.314841635,0.305017539,0.295787979,0.287100571,0.27890113,0.343757315,0.346930013,0.374587977,0.365446074,0.318777955,0.117341101,0.119193548,0.054168995,0.26803084,0.243970783,0.221381729,0.200159726,0.180184319,0.161400084
GA,Echols County,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,14018,16731,15938,16480,17972,25455,27305,30469,22500,24013,25527,27041,28555,30068,female,0.713368526,0.597692905,0.627431296,0.606796117,0.556421099,0.392850128,0.366233291,0.328202435,0.444444444,0.416441094,0.391742077,0.369808809,0.350201366,0.332579486,0.343757315,0.346930013,0.374587977,0.365446074,0.318777955,0.117341101,0.119193548,0.054168995,0.26803084,0.243970783,0.221381729,0.200159726,0.180184319,0.161400084
AR,Pope County,124150,73500,75000,141714,212458,166500,155192,146524,199700,305000,274008,244426.7664,244430.0962,244430.0962,21241,21263,21605,21726,22066,23078,23133,24216,24846,25262,25679,26095,26512,26928,total,5.844828398,3.456708837,3.471418653,6.522783761,9.628296927,7.214663316,6.708684563,6.050710274,8.037511068,12.07347003,10.67050898,9.366804614,9.219602301,9.077172319,0.412702429,0.399551602,0.405504193,0.372154051,0.390388903,0.370104416,0.400087657,0.420771383,0.376757323,0.373513953,0.370380653,0.367333901,0.364370161,0.361467184
AR,Pope County,124150,73500,75000,141714,212458,166500,155192,146524,199700,305000,274008,244426.7664,244430.0962,244430.0962,27664,27208,27906,27056,28259,28827,29661,31813,31511,31964,32418,32872,33326,33779,male,4.487781955,2.70141135,2.687594066,5.237803075,7.518241976,5.775835155,5.232190418,4.605790086,6.337469455,9.541984733,8.452341292,7.435713264,7.33451648,7.236155487,0.412702429,0.399551602,0.405504193,0.372154051,0.390388903,0.370104416,0.400087657,0.420771383,0.376757323,0.373513953,0.370380653,0.367333901,0.364370161,0.361467184
AR,Pope County,124150,73500,75000,141714,212458,166500,155192,146524,199700,305000,274008,244426.7664,244430.0962,244430.0962,16247,16337,16590,16987,17227,18158,17794,18427,19639,20025,20411,20797,21183,21569,female,7.641410722,4.498990023,4.52079566,8.342497204,12.3328496,9.169512061,8.721591548,7.951592771,10.16854219,15.2309613,13.42452599,11.75298199,11.53897447,11.33247235,0.412702429,0.399551602,0.405504193,0.372154051,0.390388903,0.370104416,0.400087657,0.420771383,0.376757323,0.373513953,0.370380653,0.367333901,0.364370161,0.361467184
AL,Chilton County,143286,66400,73703,79846,94170,115750,143755,196919,243781,216840,230973,245903.5575,254406.9272,263758.5945,29206,30101,30401,28319,27846,28638,29223,30062,31539,31776,32014,32252,32489,32727,total,4.906046703,2.205906781,2.424361041,2.819520463,3.381814264,4.04183253,4.919241693,6.550429113,7.729509496,6.824018127,7.214749797,7.624443678,7.830555794,8.059357549,0.314200317,0.309004739,0.31613072,0.325446142,0.343523733,0.309852408,0.361081625,0.350292673,0.346823592,0.347409388,0.347974212,0.348527695,0.349070174,0.349601974
AL,Chilton County,143286,66400,73703,79846,94170,115750,143755,196919,243781,216840,230973,245903.5575,254406.9272,263758.5945,32788,33760,34394,32669,33561,33403,35798,36047,37385,37771,38158,38545,38932,39319,male,4.370074417,1.966824645,2.142902832,2.444090728,2.805935461,3.465257612,4.015727136,5.462840181,6.52082386,5.74091234,6.053068819,6.379648657,6.534648289,6.708171482,0.314200317,0.309004739,0.31613072,0.325446142,0.343523733,0.309852408,0.361081625,0.350292673,0.346823592,0.347409388,0.347974212,0.348527695,0.349070174,0.349601974
AL,Chilton County,143286,66400,73703,79846,94170,115750,143755,196919,243781,216840,230973,245903.5575,254406.9272,263758.5945,22486,23328,23521,22037,22032,23053,22872,23420,24419,24649,24880,25111,25342,25573,female,6.372231611,2.846364883,3.133497725,3.623269955,4.274237473,5.021038477,6.285195873,8.408155423,9.983250747,8.797111445,9.283480707,9.792662877,10.03894433,10.31394809,0.314200317,0.309004739,0.31613072,0.325446142,0.343523733,0.309852408,0.361081625,0.350292673,0.346823592,0.347409388,0.347974212,0.348527695,0.349070174,0.349601974
OK,Ellis County,51000,51000,51000,51000,51000,51000,51000,51000,51000,62450,64000,67861.33251,64647.39696,66285.41092,31397,31411,32418,31738,31981,29766,26378,30534,29500,29624,29748,29873,29997,30122,total,1.624359015,1.623635032,1.573200074,1.606906547,1.594696851,1.713364241,1.933429373,1.670269208,1.728813559,2.108088037,2.151405136,2.271661116,2.155128745,2.200564734,0.470876054,0.426751592,0.388853801,0.421592611,0.445963448,0.439448231,0.532205662,0.479396226,0.365854287,0.363349739,0.360870231,0.358415389,0.355984848,0.353578249
OK,Ellis County,51000,51000,51000,51000,51000,51000,51000,51000,51000,62450,64000,67861.33251,64647.39696,66285.41092,40671,39250,39583,40060,41694,37117,38782,39750,38816,39012,39208,39404,39600,39796,male,1.253964741,1.299363057,1.288431903,1.273090364,1.223197582,1.374033462,1.315043061,1.283018868,1.313891179,1.600789501,1.632319935,1.722194003,1.632510024,1.665629986,0.470876054,0.426751592,0.388853801,0.421592611,0.445963448,0.439448231,0.532205662,0.479396226,0.365854287,0.363349739,0.360870231,0.358415389,0.355984848,0.353578249
OK,Ellis County,51000,51000,51000,51000,51000,51000,51000,51000,51000,62450,64000,67861.33251,64647.39696,66285.41092,21520,22500,24191,23171,23100,20806,18142,20694,24615,24837,25059,25281,25503,25725,female,2.369888476,2.266666667,2.108222066,2.201027146,2.207792208,2.451215995,2.811156433,2.464482459,2.071907374,2.514393848,2.553972625,2.684281971,2.534893815,2.576692358,0.470876054,0.426751592,0.388853801,0.421592611,0.445963448,0.439448231,0.532205662,0.479396226,0.365854287,0.363349739,0.360870231,0.358415389,0.355984848,0.353578249
KY,Campbell County,140346,140628,160236,170651,224715,169007,165465,191500,178000,195000,198525,229120.854,237998.4988,245731.245,31726,31873,32417,32528,34606,35468,36641,38501,22905,23041,23177,23314,23450,23586,total,4.423690349,4.412135663,4.942962026,5.246280128,6.493527134,4.765055825,4.515842908,4.973896782,7.771228989,8.463174341,8.565603831,9.827608047,10.14918971,10.41852137,0.241211854,0.242036279,0.252101296,0.241865714,0.273088184,0.267713473,0.270844459,0.292079537,0.430347852,0.437427279,0.444320286,0.451047186,0.457613913,0.464026118
KY,Campbell County,140346,140628,160236,170651,224715,169007,165465,191500,178000,195000,198525,229120.854,237998.4988,245731.245,36242,36164,36882,37219,40302,41141,43069,45111,30559,30940,31322,31704,32086,32468,male,3.872468407,3.888618516,4.344558321,4.585050646,5.575777877,4.107994458,3.841858413,4.245084347,5.824797932,6.302521008,6.338196795,7.226875284,7.417518507,7.568413361,0.241211854,0.242036279,0.252101296,0.241865714,0.273088184,0.267713473,0.270844459,0.292079537,0.430347852,0.437427279,0.444320286,0.451047186,0.457613913,0.464026118
KY,Campbell County,140346,140628,160236,170651,224715,169007,165465,191500,178000,195000,198525,229120.854,237998.4988,245731.245,27500,27411,27584,28217,29296,30127,31404,31935,17408,17406,17405,17404,17403,17402,female,5.103490909,5.13034913,5.809019722,6.047808059,7.670501092,5.609818435,5.268914788,5.996555503,10.22518382,11.20303344,11.40620511,13.16483877,13.67571676,14.12086226,0.241211854,0.242036279,0.252101296,0.241865714,0.273088184,0.267713473,0.270844459,0.292079537,0.430347852,0.437427279,0.444320286,0.451047186,0.457613913,0.464026118
KS,Finney County,155000,155000,155000,155000,155000,155000,155000,155000,128500,128500,128500,197841.3841,171105.2169,151182.0055,26475,26865,27111,27291,28267,29309,30246,31787,31913,32539,33165,33791,34417,35043,total,5.854579792,5.769588684,5.717236546,5.67952805,5.483425903,5.288477942,5.124644581,4.876207255,4.026572243,3.949107225,3.874566561,5.854854372,4.971532002,4.314185586,0.324763584,0.31608903,0.338813821,0.330735418,0.348086621,0.361873669,0.37911099,0.400824991,0.246296761,0.25371547,0.260801152,0.267581744,0.274102079,0.280328238
KS,Finney County,155000,155000,155000,155000,155000,155000,155000,155000,128500,128500,128500,197841.3841,171105.2169,151182.0055,31195,31450,31749,32077,33710,35225,36670,39758,35847,36671,37496,38321,39146,39971,male,4.968744991,4.92845787,4.882043529,4.832122705,4.598042124,4.400283889,4.226888465,3.898586448,3.584679332,3.50413133,3.427032217,5.162740641,4.370950209,3.782292299,0.324763584,0.31608903,0.338813821,0.330735418,0.348086621,0.361873669,0.37911099,0.400824991,0.246296761,0.25371547,0.260801152,0.267581744,0.274102079,0.280328238
KS,Finney County,155000,155000,155000,155000,155000,155000,155000,155000,128500,128500,128500,197841.3841,171105.2169,151182.0055,21064,21509,20992,21468,21976,22478,22768,23822,27018,27367,27717,28067,28416,28766,female,7.358526396,7.206285741,7.383765244,7.220048444,7.05314889,6.895631284,6.807800422,6.506590547,4.756088534,4.695436109,4.636143883,7.048896715,6.021439221,5.255579695,0.324763584,0.31608903,0.338813821,0.330735418,0.348086621,0.361873669,0.37911099,0.400824991,0.246296761,0.25371547,0.260801152,0.267581744,0.274102079,0.280328238
